buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,agriculture_chp_engine_biogas,buildings_chp_engine_biogas,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,households_collective_chp_biogas,industry_chp_combined_cycle_gas_power_fuelmix,industry_chp_engine_gas_power_fuelmix,industry_chp_turbine_gas_power_fuelmix,industry_chp_ultra_supercritical_coal,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,energy_power_ultra_supercritical_lignite,energy_chp_ultra_supercritical_lignite,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,energy_power_combined_cycle_coal,energy_power_ultra_supercritical_coal,energy_power_combined_cycle_ccs_coal,energy_chp_ultra_supercritical_coal,energy_power_supercritical_coal,energy_power_ultra_supercritical_ccs_coal,energy_power_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_network_gas,energy_chp_ultra_supercritical_cofiring_coal,energy_power_engine_network_gas,energy_power_combined_cycle_ccs_network_gas,energy_chp_combined_cycle_network_gas,agriculture_chp_engine_network_gas,buildings_collective_chp_network_gas,households_collective_chp_network_gas,energy_power_ultra_supercritical_network_gas,energy_power_turbine_network_gas,energy_power_ultra_supercritical_crude_oil,agriculture_chp_supercritical_wood_pellets,buildings_collective_chp_wood_pellets,households_collective_chp_wood_pellets,energy_power_engine_diesel
63.85083338877562,1764.341430605161,0.0,25.92052014844455,1334.0735050899557,11326.797163407948,135.4032732820019,14.432139531351535,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,10745.527752361826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415.0304170270415,1764.341430605161,0.0,168.48338096488956,1372.0449661410012,11649.18947213942,136.2529850821344,93.80890695378498,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,11001.360653605674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798.1354173596952,1764.341430605161,0.0,324.00650185555685,1375.9730483186966,11682.540400628892,136.29160834577675,180.4017441418942,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,13180.478905498554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101.4268759563788,1764.341430605161,0.0,447.1289725606682,1408.7070664661508,11960.464804707757,136.29160834577675,248.95440691581385,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,15986.296739345455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548.382709677807,1764.341430605161,0.0,628.5726135997796,1437.5130024359091,12205.038280297147,136.29160834577675,349.97938363527436,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,19162.72114578177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245.0912510811236,1764.341430605161,0.0,505.45014289466826,1474.0909891331983,12515.599455813552,136.29160834577675,281.4267208613547,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,20133.56446280698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798.1354173596952,1764.341430605161,0.0,324.00650185555685,1510.9756449676404,12828.764370254055,136.29160834577675,180.4017441418942,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,19883.73482662857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399.0677086798476,1764.341430605161,0.0,162.00325092777842,1534.0862306203342,13024.982131132216,136.29160834577675,90.2008720709471,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,19857.08239455102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.888125041581716,1764.341430605161,0.0,19.440390111333414,1548.2731706840716,13145.434708788753,136.29160834577675,10.824104648513652,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,20688.644303472407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,2597.825227718151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8247.017196156723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,1572.4691161299397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,195.31649565288353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,5410.819827126679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,3730.6663327686456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,2625.1226037434662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,18443.790223519674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,12918.801315996274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,9445.21021677516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,8372.423338980358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,8867.87071383979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,11357.391407348356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,136.29160834577675,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,17017.502326197056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,1548.2731706840716,13145.434708788753,135.8474408138893,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,4028.65189897645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.77625008316343,1764.341430605161,0.0,38.88078022266683,1548.2731706840716,13145.434708788753,133.08563151644566,21.648209297027304,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,3018.663721033168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.6575004989807,1764.341430605161,0.0,233.28468133600097,1542.8983555802836,13099.800461321014,127.36999205832076,129.88925578216384,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,8332.041801847792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149.3150009979624,1764.341430605161,0.0,466.5693626720024,1491.0706217559457,12659.763067408609,93.9524003755714,259.7785115643279,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,11075.069752176363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580.3081263721958,1764.341430605161,0.0,641.5328736740023,1223.4515887826826,10387.574547068318,39.40028321195661,357.1954534009504,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,1750.3361809381277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436.6437512474515,1764.341430605161,0.0,583.2117033400024,793.6419386793132,6738.325306286837,39.055631903169036,324.7231394554096,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1075.6664766612348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085.4641676091844,1764.341430605161,0.0,440.6488425235569,471.0788025874628,3999.6402181223866,31.514888539287647,245.34637203297586,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,3389.5643518139386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149.3150009979624,1764.341430605161,0.0,466.5693626720024,319.7472873028081,2714.777448926717,24.130912594603437,259.7785115643279,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,3746.2335822590812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.6575004989807,1764.341430605161,0.0,233.28468133600097,199.3940111203158,1692.9318444157523,19.121105232158452,129.88925578216384,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,4531.918609127211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.81354173596952,1764.341430605161,0.0,32.40065018555569,151.86917259395,1289.4276865428592,21.280956966830704,18.04017441418942,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,5281.998499803665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,94.05173647255691,798.5354163968025,31.90351885216581,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,7584.087965636503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,83.73620431480627,710.9525808651315,47.49958896846404,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,11143.199999999995,0.0,0.0,0.0,179.67378180035848,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,78.57843823593096,667.1611630992961,65.76929356038605,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,10721.619006067132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1764.341430605161,0.0,0.0,136.02755975182845,1154.9263005852317,76.98487283589603,0.0,0.0,0.0,511.6438356202369,801.5981735219327,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2645.6702099203326,0.0,10987.961904761903,21296.907692307694,517.6285714285713,0.0,0.0,8371.080000000002,0.0,2365.65,14627.891666666665,0.0,2301.037037037038,4999.581818181818,1592.4,322.50388888888887,0.0,7930.898940117902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
